Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
42,145.43000,144.83000,600 kHz,-DUP,FM,CEU Price Wood Hill,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 78 508.00 UT Carbon Price Wood Hill W7CEU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
43,146.72000,146.12000,600 kHz,-DUP,FM,CQH Tijeras Raven Road,Tone,100.0 Hz,127.3 Hz,023,Both N,Off,35 17 527.00 NM Bernalillo Tijeras Raven Road K5CQH,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
44,147.06000,147.66000,600 kHz,+DUP,FM,CSF Borger,None,100.0 Hz,100.0 Hz,023,Both N,Off,48 610 532.00 TX Hutchinson Borger WA5CSF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
45,145.33000,144.73000,600 kHz,-DUP,FM,CSY Albuquerque Sandia Crest,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 16 505.00 NM Bernalillo Albuquerque Sandia Crest W5CSY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
46,147.39000,147.99000,600 kHz,+DUP,FM,DBK Kearney,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,31 29 508.00 NE Buffalo Kearney KA0DBK,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
47,147.15000,147.75000,600 kHz,+DUP,FM,DFQ Guymon,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,40 4418 438.00 OK Texas Guymon N5DFQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,147.04000,147.64000,600 kHz,+DUP,FM,DFQ Spearman,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,48 596 496.00 TX Hansford Spearman N5DFQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
49,147.34000,147.94000,600 kHz,+DUP,FM,DSO Vernal Tabby Mountain,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 121 512.00 UT Uintah Vernal Tabby Mountain KG7DSO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
50,147.34000,147.94000,600 kHz,+DUP,FM,DST Logan Ute Lake,Tone,131.8 Hz,131.8 Hz,023,Both N,Off,35 15643 486.00 NM Quay Logan Ute Lake K5DST,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
51,147.03000,147.63000,600 kHz,+DUP,FM,ECT Dodge City,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,20 3974 468.00 KS Ford Dodge City K0ECT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
52,147.06000,147.66000,600 kHz,+DUP,FM,ECT Ulysses,None,100.0 Hz,100.0 Hz,023,Both N,Off,20 3979 413.00 KS Grant Ulysses K0ECT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,146.88000,146.28000,600 kHz,-DUP,FM,EMA Tucumcari,None,100.0 Hz,100.0 Hz,023,Both N,Off,35 176 501.00 NM Quay Tucumcari WA5EMA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,146.92000,146.32000,600 kHz,-DUP,FM,ERC Albuquerque,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,35 6939 527.00 NM Bernalillo Albuquerque KF5ERC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,146.61000,146.01000,600 kHz,-DUP,FM,FGD Rock Springs Aspen Mountain,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 11 413.00 WY Sweetwater Rock Springs Aspen Mountain KE7FGD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,146.90000,146.30000,600 kHz,-DUP,FM,FIQ Albuquerque Op Ctr,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,35 38 525.00 NM Bernalillo Albuquerque Op Ctr K5FIQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
57,147.06000,147.66000,600 kHz,+DUP,FM,FIQ Clines Corners Tapia Mesa,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,35 60 508.00 NM San Miguel Clines Corners Tapia Mesa K5FIQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
58,147.38000,147.98000,600 kHz,+DUP,FM,GIE Roosevelt Mirror Lake,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 235 525.00 UT Duchesne Roosevelt Mirror Lake WA7GIE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
59,145.29000,144.69000,600 kHz,-DUP,FM,IHL Albuquerque Sandia Mnts,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 17322 524.00 NM Bernalillo Albuquerque Sandia Mnts WA5IHL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
60,147.10000,147.70000,600 kHz,+DUP,FM,ITS Bloomfield Harris mesa,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 49 418.00 NM San Juan Bloomfield Harris mesa KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
61,146.76000,146.16000,600 kHz,-DUP,FM,ITS Farmington,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,35 84 431.00 NM San Juan Farmington KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
62,147.00000,147.60000,600 kHz,+DUP,FM,ITS Farmington College Hill,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 86 426.00 NM San Juan Farmington College Hill KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
63,145.25000,144.65000,600 kHz,-DUP,FM,ITS Lukachukai Roof Butte,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,4 163 507.00 AZ Apache Lukachukai Roof Butte KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
64,147.04500,147.64500,600 kHz,+DUP,FM,JYS Hays,T Sql,131.8 Hz,131.8 Hz,023,Both N,Off,20 3975 484.00 KS Ellis Hays N7JYS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
65,147.18000,147.78000,600 kHz,+DUP,FM,KIY Hays,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,20 3993 480.00 KS Ellis Hays KE0KIY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
66,146.80500,146.20500,600 kHz,-DUP,FM,KKS Liberal,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,20 3949 444.00 KS Seward Liberal W0KKS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
67,146.88000,146.28000,600 kHz,-DUP,FM,KOM Lenora K-Link,T Sql,162.2 Hz,162.2 Hz,023,Both N,Off,20 3956 419.00 KS Norton Lenora K-Link N0KOM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
68,147.32000,147.92000,600 kHz,+DUP,FM,LXP Albuquerque,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 22 515.00 NM Bernalillo Albuquerque K5LXP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
69,146.74000,146.14000,600 kHz,-DUP,FM,MHQ Albuquerque,Tone,146.2 Hz,146.2 Hz,023,Both N,Off,35 15626 519.00 NM Bernalillo Albuquerque KD5MHQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
70,52.87000,51.17000,,-DUP,FM,OQA Garden City,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,20 15311 416.00 KS Finney Garden City WA0OQA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
71,147.03000,147.63000,600 kHz,+DUP,DV,PBW Kearney County Courthouse,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 14688 508.00 NE Buffalo Kearney County Courthouse KD0PBW,,,CQCQCQ,KD0PBW C,KD0PBW G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
72,146.89500,146.29500,600 kHz,-DUP,FM,PCA Loomis,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,31 38 468.00 NE Phelps Loomis K0PCA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
73,146.88000,146.28000,600 kHz,-DUP,FM,PDO Los Alamos Barranca Mesa,None,100.0 Hz,100.0 Hz,023,Both N,Off,35 194 427.00 NM Los Alamos Los Alamos Barranca Mesa W5PDO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
74,53.20000,52.20000,1.00 MHz,-DUP,FM,PGQ La Cueva,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,35 101 450.00 NM Santa Fe La Cueva N9PGQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
75,146.84000,146.24000,600 kHz,-DUP,FM,PGQ La Cueva,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,35 102 450.00 NM Santa Fe La Cueva N9PGQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
76,145.44500,144.84500,600 kHz,-DUP,FM,PPP Lander airport,Tone,110.9 Hz,110.9 Hz,023,Both N,Off,56 40 453.00 WY Fremont Lander airport KD7PPP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
77,147.26000,147.86000,600 kHz,+DUP,FM,PQD Duchense,None,100.0 Hz,100.0 Hz,023,Both N,Off,49 152 475.00 UT Duchesne Duchense N7PQD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
78,146.90000,146.30000,600 kHz,-DUP,FM,QEQ Moab,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 48 418.00 UT Grand Moab K7QEQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
79,146.86500,146.26500,600 kHz,-DUP,FM,R0A Broken Bow,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 10 487.00 NE Custer Broken Bow KR0A,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
80,147.06000,147.66000,600 kHz,+DUP,FM,R0A Broken Bow,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 11 487.00 NE Custer Broken Bow KR0A,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
81,145.20500,144.60500,600 kHz,-DUP,FM,RCZ Alma,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 6 474.00 NE Harlan Alma KA0RCZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
82,147.31500,147.91500,600 kHz,+DUP,FM,RCZ Kearney,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,31 28 508.00 NE Buffalo Kearney KA0RCZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
83,147.14000,147.74000,600 kHz,+DUP,FM,SDC Castle Dale Cedar Mountain,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 57 496.00 UT Emery Castle Dale Cedar Mountain K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
84,146.61000,146.01000,600 kHz,-DUP,FM,SDC Monticello Abajo Peak,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 60 442.00 UT San Juan Monticello Abajo Peak K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,145.31000,144.71000,600 kHz,-DUP,FM,SDC Scofield Ford Ridge,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 55 523.00 UT Carbon Scofield Ford Ridge K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,147.32000,147.92000,600 kHz,+DUP,FM,SDC Sunnyside Bruin Point,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 58 468.00 UT Carbon Sunnyside Bruin Point K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,147.14000,147.74000,600 kHz,+DUP,FM,SEM Dalhart,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,48 19846 445.00 TX Hartley Dalhart KB8SEM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
88,147.13500,147.73500,600 kHz,+DUP,FM,SOK Cozad,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,31 30 441.00 NE Dawson Cozad W0SOK,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
89,145.19000,144.59000,600 kHz,-DUP,FM,Santa Fe,Tone,162.2 Hz,162.2 Hz,023,Both N,Off,35 17323 443.00 NM Bernalillo Santa Fe,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,146.65500,146.05500,600 kHz,-DUP,DV,UUJ Rock Springs Aspen Mountain,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 13123 428.00 WY Sweetwater Rock Springs Aspen Mountain KE7UUJ,,,CQCQCQ,KE7UUJ C,KE7UUJ G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,146.94000,146.34000,600 kHz,-DUP,FM,UUJ Rock Springs Aspen Mountain,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 10 413.00 WY Sweetwater Rock Springs Aspen Mountain KE7UUJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
92,146.67000,146.07000,600 kHz,-DUP,FM,UVP Gordon,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 19 423.00 NE Sheridan Gordon N0UVP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
